id,session_id,message,created_at
258,10096,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:13:00+00
259,10096,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:14:00+00
260,10097,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:14:00+00
261,10097,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:15:00+00
262,10098,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:16:00+00
263,10098,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:17:00+00
264,10098,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:18:00+00
265,10099,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:18:00+00
266,10099,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:19:00+00
267,10099,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:20:00+00
268,10100,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:20:00+00
269,10100,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:21:00+00
270,10101,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:22:00+00
271,10101,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:23:00+00
272,10101,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:24:00+00
273,10102,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:24:00+00
274,10102,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:25:00+00
275,10102,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:26:00+00
276,10103,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:26:00+00
277,10103,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:27:00+00
278,10104,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:28:00+00
279,10104,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:29:00+00
280,10104,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:30:00+00
281,10105,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:30:00+00
282,10105,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:31:00+00
283,10105,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:32:00+00
284,10106,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:32:00+00
285,10106,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:33:00+00
286,10107,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:34:00+00
287,10107,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:35:00+00
288,10107,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:36:00+00
289,10108,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:36:00+00
290,10108,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:37:00+00
291,10108,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:38:00+00
292,10109,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:38:00+00
293,10109,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:39:00+00
294,10110,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:40:00+00
295,10110,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:41:00+00
296,10110,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:42:00+00
297,10111,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:42:00+00
298,10111,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:43:00+00
299,10111,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:44:00+00
300,10112,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:44:00+00
301,10112,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:45:00+00
302,10113,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:46:00+00
303,10113,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:47:00+00
304,10113,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:48:00+00
305,10114,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:48:00+00
306,10114,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:49:00+00
307,10114,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:50:00+00
308,10115,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:50:00+00
309,10115,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:51:00+00
310,10116,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:52:00+00
311,10116,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:53:00+00
312,10116,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:54:00+00
313,10117,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:54:00+00
314,10117,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:55:00+00
315,10117,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:56:00+00
316,10118,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:56:00+00
317,10118,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:57:00+00
318,10119,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:58:00+00
319,10119,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:59:00+00
320,10119,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:00:00+00
321,10120,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:00:00+00
322,10120,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:01:00+00
323,10120,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:02:00+00
324,10121,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:02:00+00
325,10121,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:03:00+00
326,10122,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:04:00+00
327,10122,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:05:00+00
328,10122,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:06:00+00
329,10123,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:06:00+00
330,10123,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:07:00+00
331,10123,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:08:00+00
332,10124,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:08:00+00
333,10124,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:09:00+00
334,10125,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:10:00+00
335,10125,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:11:00+00
336,10125,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:12:00+00
337,10126,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:12:00+00
338,10126,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:13:00+00
339,10126,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:14:00+00
340,10127,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:14:00+00
341,10127,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:15:00+00
342,10128,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:16:00+00
343,10128,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:17:00+00
344,10128,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:18:00+00
345,10129,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:18:00+00
346,10129,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:19:00+00
347,10129,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:20:00+00
348,10130,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:20:00+00
349,10130,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:21:00+00
350,10131,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:22:00+00
351,10131,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:23:00+00
352,10131,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:24:00+00
353,10132,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:24:00+00
354,10132,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:25:00+00
355,10132,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:26:00+00
356,10133,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:26:00+00
357,10133,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:27:00+00
358,10134,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:28:00+00
